lane_spacing,attract_gain,drone_repel_gain,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
1.6,1.0,2.0,partial_33,2,0,0.3660377358490566,1150.0,3657,242424.00000000003,663.5000000000823,-0.07365273715534656
1.6,1.0,2.0,partial_33,2,1,0.37484276729559746,1250.0,3634,242424.00000000003,661.5000000000819,-0.06573308082262194
1.6,1.0,2.0,partial_33,5,0,0.5006289308176101,4875.0,9550,606060.0,675.8000000000851,-0.005398006741976519
1.6,1.0,2.0,partial_33,5,1,0.549685534591195,4775.0,9354,606060.0,678.4000000000857,0.04655546626806331
1.6,1.0,2.0,partial_33,10,0,0.9647798742138365,12750.0,19176,1212120.0,696.0000000000897,0.3394204825471673
1.6,1.0,2.0,partial_33,10,1,0.9962264150943396,14500.0,19166,1212120.0,683.1000000000868,0.3448190466226455
1.6,1.0,2.0,partial_33,20,0,1.0,18425.0,9828,626141.0707905856,168.4999999999947,0.40703046795836995
1.6,1.0,2.0,partial_33,20,1,1.0,18525.0,13874,883286.9092489542,239.1999999999907,0.3840069045313329
1.6,1.0,2.0,closed_33,2,0,0.25951557093425603,0.0,1613,242424.00000000003,719.200000000095,-0.15940419965879873
1.6,1.0,2.0,closed_33,2,1,0.27335640138408307,25.0,2054,242424.00000000003,728.100000000097,-0.1501785027736585
1.6,1.0,2.0,closed_33,5,0,0.18166089965397925,400.0,5856,606060.0,724.0000000000961,-0.2658036947966472
1.6,1.0,2.0,closed_33,5,1,0.39965397923875434,1775.0,6294,606060.0,727.0000000000967,-0.0710209866231821
1.6,1.0,2.0,closed_33,10,0,0.6660899653979239,5600.0,12678,1212120.0,728.300000000097,0.11422431199725533
1.6,1.0,2.0,closed_33,10,1,0.6920415224913494,7375.0,13244,1212120.0,727.5000000000969,0.10327796595382929
1.6,1.0,2.0,closed_33,20,0,0.7820069204152249,8175.0,24237,2424240.0,733.5000000000982,0.1733316170967684
1.6,1.0,2.0,closed_33,20,1,1.0,9800.0,20106,1789314.9284667308,515.8000000000487,0.39830962938593784
1.6,1.0,5.0,open_33,2,0,0.4172736732570239,1675.0,3660,242424.00000000003,661.0000000000817,-0.01846323848055506
1.6,1.0,5.0,open_33,2,1,0.6586888657648283,3150.0,3574,242424.00000000003,637.4000000000764,0.22004944822292258
1.6,1.0,5.0,open_33,5,0,0.5650364203954215,7650.0,9741,606060.0,655.8000000000806,0.04090662169751921
1.6,1.0,5.0,open_33,5,1,0.48283038501560877,6450.0,9946,606060.0,650.2000000000793,-0.02878340452145353
1.6,1.0,5.0,open_33,10,0,0.931321540062435,18500.0,19931,1212120.0,654.0000000000801,0.2687602685468906
1.6,1.0,5.0,open_33,10,1,0.8678459937565036,17250.0,20029,1212120.0,648.700000000079,0.21999344761017295
1.6,1.0,5.0,open_33,20,0,1.0,22000.0,9203,570141.0616354835,150.49999999999574,0.419680038357534
1.6,1.0,5.0,open_33,20,1,1.0,21875.0,7968,501886.7224210156,132.59999999999675,0.4292309707311223
1.6,1.0,5.0,partial_33,2,0,0.32075471698113206,1150.0,3672,242424.00000000003,666.9000000000831,-0.12156769854883062
1.6,1.0,5.0,partial_33,2,1,0.3522012578616352,1025.0,3601,242424.00000000003,665.5000000000828,-0.08607097848627701
1.6,1.0,5.0,partial_33,5,0,0.5207547169811321,4600.0,9565,606060.0,667.6000000000832,0.01932244716000034
1.6,1.0,5.0,partial_33,5,1,0.5886792452830188,5150.0,9195,606060.0,688.2000000000879,0.08102860095924472
1.6,1.0,5.0,partial_33,10,0,0.9911949685534591,14250.0,18994,1212120.0,680.3000000000861,0.3436064422965036
1.6,1.0,5.0,partial_33,10,1,0.9660377358490566,13450.0,19082,1212120.0,683.6000000000869,0.3301814763768093
1.6,1.0,5.0,partial_33,20,0,1.0,19250.0,13320,844963.9498740169,228.19999999999132,0.37598506141049576
1.6,1.0,5.0,partial_33,20,1,1.0,17250.0,10843,691517.7680075094,186.3999999999937,0.4189128785214227
1.6,1.0,5.0,closed_33,2,0,0.25951557093425603,0.0,1613,242424.00000000003,719.200000000095,-0.15940419965879873
1.6,1.0,5.0,closed_33,2,1,0.27335640138408307,25.0,2054,242424.00000000003,728.100000000097,-0.1501785027736585
1.6,1.0,5.0,closed_33,5,0,0.17474048442906576,375.0,6607,606060.0,719.300000000095,-0.2729724325101327
1.6,1.0,5.0,closed_33,5,1,0.39273356401384085,1125.0,5840,606060.0,726.6000000000967,-0.06384262382886172
1.6,1.0,5.0,closed_33,10,0,0.6228373702422145,4700.0,13092,1212120.0,728.000000000097,0.08884361706761387
1.6,1.0,5.0,closed_33,10,1,0.671280276816609,6600.0,13376,1212120.0,727.5000000000969,0.09826845485959226
1.6,1.0,5.0,closed_33,20,0,0.9826989619377162,11625.0,24566,2424240.0,729.5000000000973,0.30368469754136285
1.6,1.0,5.0,closed_33,20,1,0.7889273356401384,9300.0,28193,2424240.0,727.2000000000968,0.15617834219847057
1.6,1.0,10.0,open_33,2,0,0.35796045785639957,1200.0,3771,242424.00000000003,642.9000000000776,-0.07638939850328605
1.6,1.0,10.0,open_33,2,1,0.5535900104058272,2425.0,3622,242424.00000000003,646.1000000000784,0.11728540785493266
1.6,1.0,10.0,open_33,5,0,0.4287200832466181,5025.0,10164,606060.0,647.0000000000786,-0.06678466147127451
1.6,1.0,10.0,open_33,5,1,0.5744016649323621,8975.0,9982,606060.0,646.7000000000785,0.03360698487999472
1.6,1.0,10.0,open_33,10,0,0.813735691987513,14200.0,20233,1212120.0,655.0000000000804,0.20313940565222358
1.6,1.0,10.0,open_33,10,1,0.9760665972944849,16400.0,19764,1212120.0,650.0000000000792,0.34042836188482384
1.6,1.0,10.0,open_33,20,0,1.0,22350.0,10028,621886.05625821,165.0999999999949,0.41009695779502753
1.6,1.0,10.0,open_33,20,1,1.0,22650.0,9670,604452.7149226745,160.19999999999519,0.408273074870772
1.6,1.0,10.0,partial_33,2,0,0.33459119496855344,1125.0,3695,242424.00000000003,666.8000000000831,-0.10668795388158234
1.6,1.0,10.0,partial_33,2,1,0.4176100628930818,925.0,3562,242424.00000000003,663.2000000000822,-0.015218833683816074
1.6,1.0,10.0,partial_33,5,0,0.5018867924528302,4800.0,9357,606060.0,677.5000000000855,-0.002741109486566612
1.6,1.0,10.0,partial_33,5,1,0.5924528301886792,4750.0,9403,606060.0,683.1000000000868,0.0906205824414881
1.6,1.0,10.0,partial_33,10,0,1.0,13150.0,14104,916662.9039733052,499.30000000004503,0.40828144776044006
1.6,1.0,10.0,partial_33,10,1,1.0,14450.0,14091,900552.0211995217,490.0000000000429,0.39059266802783454
1.6,1.0,10.0,partial_33,20,0,1.0,18150.0,13796,890882.6139124366,241.89999999999054,0.38930161957183396
1.6,1.0,10.0,partial_33,20,1,1.0,18300.0,14217,923295.0242668055,250.09999999999008,0.3846478248645787
1.6,1.0,10.0,closed_33,2,0,0.25951557093425603,0.0,1613,242424.00000000003,719.200000000095,-0.15940419965879873
1.6,1.0,10.0,closed_33,2,1,0.27335640138408307,25.0,2054,242424.00000000003,728.100000000097,-0.1501785027736585
1.6,1.0,10.0,closed_33,5,0,0.17993079584775087,75.0,5814,606060.0,726.0000000000965,-0.2607986906535934
1.6,1.0,10.0,closed_33,5,1,0.40657439446366783,2400.0,5763,606060.0,725.3000000000964,-0.0759431216274962
1.6,1.0,10.0,closed_33,10,0,0.6349480968858131,5150.0,12854,1212120.0,726.5000000000966,0.0919108977565051
1.6,1.0,10.0,closed_33,10,1,0.610726643598616,6050.0,13621,1212120.0,727.5000000000969,0.04825502263306933
1.6,1.0,10.0,closed_33,20,0,0.9740484429065744,12175.0,25627,2424240.0,724.7000000000962,0.28328485871809816
1.6,1.0,10.0,closed_33,20,1,0.7906574394463668,10000.0,27663,2424240.0,723.0000000000958,0.14347607168268253
1.6,2.5,2.0,open_33,2,0,0.2861602497398543,600.0,5512,242424.00000000003,610.9000000000703,-0.15152029909515877
1.6,2.5,2.0,open_33,2,1,0.24765868886576484,750.0,5599,242424.00000000003,610.7000000000703,-0.19391868899689493
1.6,2.5,2.0,open_33,5,0,0.32882414151925077,2000.0,13997,606060.0,603.8000000000687,-0.13397093895439458
1.6,2.5,2.0,open_33,5,1,0.3215400624349636,1800.0,13405,606060.0,627.6000000000741,-0.13862145307489218
1.6,2.5,2.0,open_33,10,0,0.5411030176899063,6425.0,27404,1212120.0,625.2000000000736,0.022016237224440932
1.6,2.5,2.0,open_33,10,1,0.5983350676378772,7350.0,28193,1212120.0,621.4000000000727,0.06810747256011265
1.6,2.5,2.0,open_33,20,0,1.0,20175.0,5241,292366.0092439465,73.20000000000012,0.4771397679891676
1.6,2.5,2.0,open_33,20,1,1.0,20625.0,4898,282476.2041388694,70.70000000000026,0.47483123377964875
1.6,2.5,2.0,partial_33,2,0,0.25660377358490566,850.0,3050,242424.00000000003,686.4000000000875,-0.18186323814972447
1.6,2.5,2.0,partial_33,2,1,0.31949685534591193,400.0,2956,242424.00000000003,689.6000000000882,-0.10724700719057975
1.6,2.5,2.0,partial_33,5,0,0.2930817610062893,2350.0,10445,606060.0,684.000000000087,-0.1802882118566633
1.6,2.5,2.0,partial_33,5,1,0.38742138364779877,2600.0,9360,606060.0,693.100000000089,-0.08671104137447103
1.6,2.5,2.0,partial_33,10,0,0.9408805031446541,8175.0,18814,1212120.0,700.6000000000907,0.38451105199680125
1.6,2.5,2.0,partial_33,10,1,0.9949685534591195,11975.0,19516,1212120.0,698.1000000000902,0.3814550176798718
1.6,2.5,2.0,partial_33,20,0,1.0,16625.0,5524,349446.49563339585,90.89999999999911,0.4659787097363643
1.6,2.5,2.0,partial_33,20,1,1.0,17325.0,6213,396508.716500625,103.89999999999837,0.4488977656341476
1.6,2.5,2.0,closed_33,2,0,0.2301038062283737,0.0,1363,242424.00000000003,726.4000000000966,-0.18766951522141834
1.6,2.5,2.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
1.6,2.5,2.0,closed_33,5,0,0.12802768166089964,275.0,2599,606060.0,733.5000000000982,-0.3138208303721568
1.6,2.5,2.0,closed_33,5,1,0.3166089965397924,725.0,5379,606060.0,734.0000000000983,-0.13301680085702663
1.6,2.5,2.0,closed_33,10,0,0.5103806228373703,2175.0,11466,1212120.0,733.4000000000982,0.02830533938452054
1.6,2.5,2.0,closed_33,10,1,0.5190311418685121,2500.0,12277,1212120.0,734.3000000000984,0.029839502772876697
1.6,2.5,2.0,closed_33,20,0,0.8494809688581315,6325.0,16060,2424240.0,734.5000000000985,0.28262140988564455
1.6,2.5,2.0,closed_33,20,1,0.6833910034602076,5200.0,14372,2424240.0,734.3000000000984,0.13901273106355608
1.6,2.5,5.0,open_33,2,0,1.0,5850.0,3115,194325.15697580524,484.1000000000416,0.5818966797252474
1.6,2.5,5.0,open_33,2,1,0.7960457856399584,2675.0,4104,242424.00000000003,610.2000000000702,0.3653335709854163
1.6,2.5,5.0,open_33,5,0,0.45161290322580644,4150.0,13059,606060.0,626.800000000074,-0.035003113127855506
1.6,2.5,5.0,open_33,5,1,0.6056191467221644,6075.0,12607,606060.0,626.800000000074,0.09855452617631302
1.6,2.5,5.0,open_33,10,0,0.7710718002081165,13050.0,27340,1212120.0,624.1000000000734,0.1715884855650371
1.6,2.5,5.0,open_33,10,1,0.6118626430801248,8550.0,27655,1212120.0,622.1000000000729,0.06690020633289032
1.6,2.5,5.0,open_33,20,0,1.0,20350.0,6264,340675.4791558301,86.09999999999938,0.4654942114862248
1.6,2.5,5.0,open_33,20,1,1.0,20400.0,4071,247158.21258923085,62.200000000000614,0.48783214643641265
1.6,2.5,5.0,partial_33,2,0,0.2578616352201258,1000.0,3311,242424.00000000003,676.8000000000853,-0.18418568127016835
1.6,2.5,5.0,partial_33,2,1,0.31949685534591193,400.0,2956,242424.00000000003,689.6000000000882,-0.10724700719057975
1.6,2.5,5.0,partial_33,5,0,0.3949685534591195,2525.0,11285,606060.0,686.9000000000876,-0.0794677087575141
1.6,2.5,5.0,partial_33,5,1,0.49433962264150944,2850.0,8599,606060.0,705.4000000000918,0.01998796507680714
1.6,2.5,5.0,partial_33,10,0,0.9748427672955975,10025.0,17844,1212120.0,722.0000000000956,0.39156481234707263
1.6,2.5,5.0,partial_33,10,1,0.949685534591195,10500.0,17765,1212120.0,710.9000000000931,0.3589805457072869
1.6,2.5,5.0,partial_33,20,0,1.0,18650.0,9720,614873.6043755175,163.599999999995,0.4045361934983568
1.6,2.5,5.0,partial_33,20,1,1.0,17225.0,6480,419946.8078531367,110.19999999999801,0.4477616494982008
1.6,2.5,5.0,closed_33,2,0,0.2301038062283737,0.0,1363,242424.00000000003,726.4000000000966,-0.18766951522141834
1.6,2.5,5.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
1.6,2.5,5.0,closed_33,5,0,0.12802768166089964,250.0,2258,606060.0,733.7000000000983,-0.3120873486447685
1.6,2.5,5.0,closed_33,5,1,0.36505190311418684,1075.0,2570,606060.0,733.6000000000982,-0.07894928388259934
1.6,2.5,5.0,closed_33,10,0,0.8044982698961938,3200.0,9268,1212120.0,733.6000000000982,0.3079505219186971
1.6,2.5,5.0,closed_33,10,1,0.5501730103806228,4425.0,10306,1212120.0,734.2000000000984,0.02283972250015051
1.6,2.5,5.0,closed_33,20,0,0.8304498269896193,7125.0,16699,2424240.0,733.6000000000982,0.2464638343726757
1.6,2.5,5.0,closed_33,20,1,0.7058823529411765,5025.0,13478,2424240.0,734.3000000000984,0.16592728242491747
1.6,2.5,10.0,open_33,2,0,0.7065556711758585,2325.0,4724,242424.00000000003,609.30000000007,0.2707802457351933
1.6,2.5,10.0,open_33,2,1,0.5431841831425598,1725.0,5080,242424.00000000003,609.30000000007,0.1051539782981393
1.6,2.5,10.0,open_33,5,0,0.8407908428720083,10025.0,12287,606060.0,613.5000000000709,0.2896751784664935
1.6,2.5,10.0,open_33,5,1,0.413111342351717,2950.0,13051,606060.0,627.6000000000741,-0.059313395090119486
1.6,2.5,10.0,open_33,10,0,0.5369406867845994,5825.0,28000,1212120.0,628.3000000000743,0.02518804112073622
1.6,2.5,10.0,open_33,10,1,0.6233090530697191,7925.0,27775,1212120.0,628.3000000000743,0.08623845419786905
1.6,2.5,10.0,open_33,20,0,1.0,19500.0,6331,343041.89998837514,86.79999999999934,0.47560052005805353
1.6,2.5,10.0,open_33,20,1,1.0,18000.0,4244,255039.2721096389,64.50000000000061,0.5154270749454736
1.6,2.5,10.0,partial_33,2,0,0.24779874213836478,925.0,3020,242424.00000000003,689.8000000000883,-0.19223681320865504
1.6,2.5,10.0,partial_33,2,1,0.31949685534591193,400.0,2956,242424.00000000003,689.6000000000882,-0.10724700719057975
1.6,2.5,10.0,partial_33,5,0,0.42012578616352203,2975.0,9286,606060.0,688.400000000088,-0.058808518242480484
1.6,2.5,10.0,partial_33,5,1,0.4930817610062893,2625.0,9082,606060.0,688.2000000000879,0.02142759462175861
1.6,2.5,10.0,partial_33,10,0,0.9836477987421384,12050.0,18348,1212120.0,702.5000000000912,0.36958002237805754
1.6,2.5,10.0,partial_33,10,1,0.9987421383647799,13875.0,18796,1212120.0,692.900000000089,0.35702299658727177
1.6,2.5,10.0,partial_33,20,0,1.0,18000.0,6793,449895.5617223899,119.1999999999975,0.43292678993607103
1.6,2.5,10.0,partial_33,20,1,1.0,15775.0,5250,352815.1645793789,92.49999999999902,0.48031896216752157
1.6,2.5,10.0,closed_33,2,0,0.2301038062283737,0.0,1363,242424.00000000003,726.4000000000966,-0.18766951522141834
1.6,2.5,10.0,closed_33,2,1,0.03806228373702422,0.0,1409,242424.00000000003,734.9000000000985,-0.4017700013782798
1.6,2.5,10.0,closed_33,5,0,0.13494809688581316,300.0,2640,606060.0,733.5000000000982,-0.30711544973787464
1.6,2.5,10.0,closed_33,5,1,0.3460207612456747,1050.0,3656,606060.0,734.1000000000984,-0.10466282518214351
1.6,2.5,10.0,closed_33,10,0,0.6176470588235294,2600.0,10048,1212120.0,733.6000000000982,0.12951650392845984
1.6,2.5,10.0,closed_33,10,1,0.4083044982698962,1475.0,8503,1212120.0,733.2000000000982,-0.05866117008787322
1.6,2.5,10.0,closed_33,20,0,0.7041522491349481,6075.0,13873,2424240.0,733.7000000000983,0.14213365738452247
1.6,2.5,10.0,closed_33,20,1,0.7301038062283737,5800.0,12632,2424240.0,733.7000000000983,0.17494231367447918
1.6,5.0,2.0,open_33,2,0,0.25078043704474506,450.0,5241,242424.00000000003,611.3000000000704,-0.186094536828905
1.6,5.0,2.0,open_33,2,1,0.24869927159209157,725.0,5564,242424.00000000003,611.6000000000705,-0.1924425644738598
1.6,5.0,2.0,open_33,5,0,0.34235171696149846,2650.0,12757,606060.0,598.3000000000675,-0.1276408464424014
1.6,5.0,2.0,open_33,5,1,0.33298647242455776,1525.0,12923,606060.0,602.2000000000684,-0.12325152317286067
1.6,5.0,2.0,open_33,10,0,0.554630593132154,6300.0,28375,1212120.0,624.3000000000734,0.037049435382721235
1.6,5.0,2.0,open_33,10,1,0.4599375650364204,5575.0,28143,1212120.0,618.7000000000721,-0.04948306722765464
1.6,5.0,2.0,open_33,20,0,1.0,19275.0,4579,267809.1282315068,66.30000000000051,0.4953959500778563
1.6,5.0,2.0,open_33,20,1,1.0,19275.0,4364,252981.03215060802,62.900000000000624,0.49838059223193826
1.6,5.0,2.0,partial_33,2,0,0.19748427672955976,775.0,2581,242424.00000000003,717.7000000000946,-0.2414559434498241
1.6,5.0,2.0,partial_33,2,1,0.1811320754716981,0.0,1146,242424.00000000003,731.8000000000978,-0.2298239968797231
1.6,5.0,2.0,partial_33,5,0,0.37358490566037733,2050.0,8083,606060.0,726.0000000000965,-0.09117047677659204
1.6,5.0,2.0,partial_33,5,1,0.39748427672955977,1950.0,7116,606060.0,731.8000000000978,-0.06363847874114545
1.6,5.0,2.0,partial_33,10,0,0.6981132075471698,5100.0,15454,1212120.0,734.1000000000984,0.18708803080238004
1.6,5.0,2.0,partial_33,10,1,0.6880503144654088,5150.0,15673,1212120.0,733.3000000000982,0.17598716029851588
1.6,5.0,2.0,partial_33,20,0,1.0,17325.0,5216,365926.22918001935,95.39999999999885,0.45636469810564073
1.6,5.0,2.0,partial_33,20,1,1.0,15950.0,6279,447920.4987947317,118.29999999999755,0.46627167266637176
1.6,5.0,2.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
1.6,5.0,2.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
1.6,5.0,2.0,closed_33,5,0,0.10034602076124567,175.0,1529,606060.0,734.2000000000984,-0.336767558500475
1.6,5.0,2.0,closed_33,5,1,0.3062283737024221,600.0,3759,606060.0,734.9000000000985,-0.13718196448833006
1.6,5.0,2.0,closed_33,10,0,0.3944636678200692,900.0,6106,1212120.0,734.4000000000984,-0.05786703445409194
1.6,5.0,2.0,closed_33,10,1,0.47750865051903113,3125.0,6786,1212120.0,734.9000000000985,-0.020089962784720777
1.6,5.0,2.0,closed_33,20,0,0.7422145328719724,5825.0,11778,2424240.0,734.9000000000985,0.1873789633625799
1.6,5.0,2.0,closed_33,20,1,0.49480968858131485,2700.0,11223,2424240.0,734.9000000000985,0.0017649160049224843
1.6,5.0,5.0,open_33,2,0,0.2372528616024974,475.0,5140,242424.00000000003,611.1000000000704,-0.20038072852507954
1.6,5.0,5.0,open_33,2,1,0.32778355879292403,1100.0,5610,242424.00000000003,609.40000000007,-0.11444721055042587
1.6,5.0,5.0,open_33,5,0,0.331945889698231,1875.0,12602,606060.0,600.0000000000679,-0.12850511860772
1.6,5.0,5.0,open_33,5,1,0.3309053069719043,1600.0,13874,606060.0,613.1000000000708,-0.12679622886198202
1.6,5.0,5.0,open_33,10,0,0.5379812695109261,5925.0,26953,1212120.0,627.8000000000742,0.025197552671319262
1.6,5.0,5.0,open_33,10,1,0.4745057232049948,5700.0,27265,1212120.0,628.7000000000744,-0.03617969281135716
1.6,5.0,5.0,open_33,20,0,1.0,20300.0,5438,303686.62081312016,75.89999999999996,0.4734732832895122
1.6,5.0,5.0,open_33,20,1,1.0,19200.0,3931,236612.4272900531,58.800000000000566,0.505084520388087
1.6,5.0,5.0,partial_33,2,0,0.19748427672955976,800.0,2628,242424.00000000003,717.5000000000946,-0.24212361068768373
1.6,5.0,5.0,partial_33,2,1,0.1811320754716981,0.0,1146,242424.00000000003,731.8000000000978,-0.2298239968797231
1.6,5.0,5.0,partial_33,5,0,0.37610062893081764,2375.0,8621,606060.0,725.5000000000964,-0.0941368183057412
1.6,5.0,5.0,partial_33,5,1,0.39748427672955977,1800.0,7412,606060.0,731.8000000000978,-0.06186289829029776
1.6,5.0,5.0,partial_33,10,0,0.8238993710691824,7675.0,15735,1212120.0,725.4000000000964,0.2755948877146801
1.6,5.0,5.0,partial_33,10,1,0.6779874213836478,5700.0,14784,1212120.0,733.3000000000982,0.15805800490924218
1.6,5.0,5.0,partial_33,20,0,1.0,18275.0,6923,492267.70290383464,130.39999999999688,0.4257217514618795
1.6,5.0,5.0,partial_33,20,1,1.0,16700.0,5271,369922.00854215864,96.19999999999881,0.46520082733677237
1.6,5.0,5.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
1.6,5.0,5.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
1.6,5.0,5.0,closed_33,5,0,0.10034602076124567,125.0,1182,606060.0,734.2000000000984,-0.3326613213280252
1.6,5.0,5.0,closed_33,5,1,0.33217993079584773,625.0,3845,606060.0,734.9000000000985,-0.11097227138777913
1.6,5.0,5.0,closed_33,10,0,0.3944636678200692,900.0,6382,1212120.0,734.4000000000984,-0.058317940091702186
1.6,5.0,5.0,closed_33,10,1,0.49480968858131485,3150.0,9385,1212120.0,734.9000000000985,-0.006160794721500801
1.6,5.0,5.0,closed_33,20,0,0.8719723183391004,6125.0,7355,2424240.0,734.9000000000985,0.319604333079484
1.6,5.0,5.0,closed_33,20,1,0.6955017301038062,3550.0,11459,2424240.0,734.9000000000985,0.1875226402613562
1.6,5.0,10.0,open_33,2,0,0.3173777315296566,725.0,5498,242424.00000000003,609.60000000007,-0.1203520762750506
1.6,5.0,10.0,open_33,2,1,0.24557752341311134,750.0,5372,242424.00000000003,625.8000000000737,-0.1956073438849642
1.6,5.0,10.0,open_33,5,0,0.39334027055150883,3325.0,13334,606060.0,624.1000000000734,-0.08435329631864688
1.6,5.0,10.0,open_33,5,1,0.37877211238293446,2225.0,12799,606060.0,611.6000000000705,-0.08515990969512385
1.6,5.0,10.0,open_33,10,0,0.6670135275754423,9450.0,27425,1212120.0,629.8000000000746,0.11141870865691558
1.6,5.0,10.0,open_33,10,1,0.48803329864724243,5575.0,27525,1212120.0,626.6000000000739,-0.021000053171957606
1.6,5.0,10.0,open_33,20,0,1.0,18025.0,6955,371871.98669736506,93.89999999999894,0.489184470642385
1.6,5.0,10.0,open_33,20,1,1.0,20025.0,5610,303407.1851644418,76.39999999999993,0.4757445418536978
1.6,5.0,10.0,partial_33,2,0,0.2,950.0,2711,242424.00000000003,717.4000000000946,-0.2421638580267204
1.6,5.0,10.0,partial_33,2,1,0.1811320754716981,0.0,1146,242424.00000000003,731.8000000000978,-0.2298239968797231
1.6,5.0,10.0,partial_33,5,0,0.37610062893081764,2300.0,7097,606060.0,726.2000000000966,-0.09093261925251675
1.6,5.0,10.0,partial_33,5,1,0.4050314465408805,2175.0,6232,606060.0,731.8000000000978,-0.0575040959511339
1.6,5.0,10.0,partial_33,10,0,0.9320754716981132,6850.0,16919,1212120.0,723.800000000096,0.3968225698079969
1.6,5.0,10.0,partial_33,10,1,0.7182389937106918,6050.0,16160,1212120.0,733.3000000000982,0.19271227401851496
1.6,5.0,10.0,partial_33,20,0,1.0,16325.0,4156,302085.5060818633,78.29999999999983,0.483757712704236
1.6,5.0,10.0,partial_33,20,1,1.0,16950.0,6700,482503.8606611276,127.59999999999702,0.4472229404253789
1.6,5.0,10.0,closed_33,2,0,0.04498269896193772,0.0,267,242424.00000000003,734.1000000000984,-0.3728405850729504
1.6,5.0,10.0,closed_33,2,1,0.0328719723183391,0.0,841,242424.00000000003,734.9000000000985,-0.40494456514936117
1.6,5.0,10.0,closed_33,5,0,0.10380622837370242,150.0,887,606060.0,734.2000000000984,-0.3247450111584895
1.6,5.0,10.0,closed_33,5,1,0.32525951557093424,525.0,4052,606060.0,734.9000000000985,-0.11678269606029609
1.6,5.0,10.0,closed_33,10,0,0.3944636678200692,900.0,5934,1212120.0,734.4000000000984,-0.05756560561869137
1.6,5.0,10.0,closed_33,10,1,0.4740484429065744,3075.0,6597,1212120.0,734.9000000000985,-0.022273507871847814
1.6,5.0,10.0,closed_33,20,0,0.671280276816609,5375.0,10796,2424240.0,734.9000000000985,0.12565186219232286
1.6,5.0,10.0,closed_33,20,1,0.6851211072664359,3800.0,6831,2424240.0,734.9000000000985,0.1782222854223612
2.5,1.0,2.0,open_33,2,0,0.35796045785639957,1525.0,3833,242424.00000000003,645.6000000000782,-0.08081992316356859
2.5,1.0,2.0,open_33,2,1,0.28407908428720086,1350.0,3914,242424.00000000003,652.5000000000798,-0.1576622557811049
2.5,1.0,2.0,open_33,5,0,0.4339229968782518,4650.0,10039,606060.0,654.1000000000802,-0.056621541353985366
2.5,1.0,2.0,open_33,5,1,0.49427679500520294,5975.0,9982,606060.0,649.7000000000792,-0.01115019557212385
2.5,1.0,2.0,open_33,10,0,1.0,20800.0,17166,1053458.9552404615,558.7000000000585,0.3306376857279188
2.5,1.0,2.0,open_33,10,1,0.9937565036420395,19400.0,19790,1212120.0,655.1000000000804,0.3208749572693945
2.5,1.0,2.0,open_33,20,0,1.0,22625.0,8462,530035.5767068407,139.19999999999638,0.4164958235743122
2.5,1.0,2.0,open_33,20,1,1.0,21675.0,7285,463994.98483675066,121.19999999999739,0.4366604434045332
2.5,1.0,2.0,partial_33,2,0,0.3270440251572327,1350.0,3655,242424.00000000003,663.5000000000823,-0.11785440613026824
2.5,1.0,2.0,partial_33,2,1,0.34591194968553457,750.0,3520,242424.00000000003,674.4000000000848,-0.08811411904110841
2.5,1.0,2.0,partial_33,5,0,0.9169811320754717,4925.0,9292,606060.0,672.7000000000844,0.4200212342341042
2.5,1.0,2.0,partial_33,5,1,0.8716981132075472,5775.0,9121,606060.0,687.8000000000878,0.3612678802668844
2.5,1.0,2.0,partial_33,10,0,1.0,14225.0,16107,1007063.8607446803,549.3000000000563,0.37938521157748906
2.5,1.0,2.0,partial_33,10,1,1.0,14225.0,13864,867690.3157489942,470.2000000000384,0.3981530211815722
2.5,1.0,2.0,partial_33,20,0,1.0,19225.0,9508,610579.2843660787,163.599999999995,0.3965795328433944
2.5,1.0,2.0,partial_33,20,1,1.0,19000.0,10665,682819.7020040038,182.9999999999939,0.3933343508986322
2.5,1.0,2.0,closed_33,2,0,0.27854671280276816,0.0,1708,242424.00000000003,719.200000000095,-0.14005503501246283
2.5,1.0,2.0,closed_33,2,1,0.27854671280276816,25.0,2316,242424.00000000003,728.100000000097,-0.14691736835480038
2.5,1.0,2.0,closed_33,5,0,0.18166089965397925,400.0,5856,606060.0,724.0000000000961,-0.2658036947966472
2.5,1.0,2.0,closed_33,5,1,0.38581314878892736,2250.0,5576,606060.0,727.1000000000968,-0.09380762661819944
2.5,1.0,2.0,closed_33,10,0,0.8979238754325259,6375.0,13006,1212120.0,728.300000000097,0.33263850459904165
2.5,1.0,2.0,closed_33,10,1,0.6764705882352942,6400.0,13163,1212120.0,727.5000000000969,0.10780844327419273
