trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
21,1,1.9217645584918146,6.801974230869366,2.86580802986795,3.8626620905999465,1.7651561505024418,2.672081773217272,0.06367993578472486,0.9924528301886792,10700.0,9290,606060.0,669.5000000000837,0.4099834244479098
21,2,1.9217645584918146,6.801974230869366,2.86580802986795,3.8626620905999465,1.7651561505024418,2.672081773217272,0.06367993578472486,0.9962264150943396,10325.0,9577,606060.0,666.400000000083,0.418847370599309
22,0,2.7929580797402878,4.874258029641319,3.845106479920716,4.081875039493341,1.8165342348009135,4.548049011074473,0.17465170609762545,0.9861635220125786,6325.0,9478,606060.0,678.9000000000858,0.4691668883225938
22,1,2.7929580797402878,4.874258029641319,3.845106479920716,4.081875039493341,1.8165342348009135,4.548049011074473,0.17465170609762545,0.989937106918239,7875.0,9616,606060.0,670.4000000000839,0.44932011427924257
22,2,2.7929580797402878,4.874258029641319,3.845106479920716,4.081875039493341,1.8165342348009135,4.548049011074473,0.17465170609762545,0.9710691823899371,5700.0,9268,606060.0,675.8000000000851,0.46365473118010136
23,0,3.447492305816124,7.933705080556457,3.48173252947765,2.725336200835228,1.835317900279153,3.3214730694107857,0.17093631832222275,0.9685534591194969,5975.0,8361,606060.0,691.7000000000887,0.45921876933624184
23,1,3.447492305816124,7.933705080556457,3.48173252947765,2.725336200835228,1.835317900279153,3.3214730694107857,0.17093631832222275,1.0,9425.0,2515,185305.3892396189,192.39999999999336,0.5856257344546519
23,2,3.447492305816124,7.933705080556457,3.48173252947765,2.725336200835228,1.835317900279153,3.3214730694107857,0.17093631832222275,1.0,8325.0,1962,148555.64916763897,151.59999999999567,0.6254408970894222
24,0,1.903312012417235,3.049353975104796,3.584652926708159,3.1753655701764503,0.897888502446622,5.834263706371946,0.09862634223529165,0.9962264150943396,7800.0,5302,606060.0,689.0000000000881,0.4730352912683816
24,1,1.903312012417235,3.049353975104796,3.584652926708159,3.1753655701764503,0.897888502446622,5.834263706371946,0.09862634223529165,0.9182389937106918,2425.0,6949,606060.0,690.9000000000885,0.4657101141368698
24,2,1.903312012417235,3.049353975104796,3.584652926708159,3.1753655701764503,0.897888502446622,5.834263706371946,0.09862634223529165,1.0,6850.0,5004,495212.0904272319,546.1000000000556,0.5197058879925858
25,0,1.7314539818628425,3.4816052138993427,2.682784917654748,3.683130100939634,1.7527190298852615,4.680271144043076,0.10989279052604556,0.8415094339622642,1775.0,9822,606060.0,669.9000000000838,0.38940322013058204
25,1,1.7314539818628425,3.4816052138993427,2.682784917654748,3.683130100939634,1.7527190298852615,4.680271144043076,0.10989279052604556,0.9345911949685535,5500.0,9487,606060.0,676.6000000000853,0.42891673890456605
25,2,1.7314539818628425,3.4816052138993427,2.682784917654748,3.683130100939634,1.7527190298852615,4.680271144043076,0.10989279052604556,0.9962264150943396,9075.0,9360,606060.0,686.4000000000875,0.4382050938935723
26,0,3.0695062740459513,4.519943150685727,2.517312118785805,3.2225716857218982,0.9390003303683553,2.5900947863301416,0.07127183419949534,0.7446540880503144,2850.0,8243,606060.0,689.9000000000883,0.2772926432534979
26,1,3.0695062740459513,4.519943150685727,2.517312118785805,3.2225716857218982,0.9390003303683553,2.5900947863301416,0.07127183419949534,0.7081761006289308,2400.0,7403,606060.0,684.9000000000872,0.2487078521873096
26,2,3.0695062740459513,4.519943150685727,2.517312118785805,3.2225716857218982,0.9390003303683553,2.5900947863301416,0.07127183419949534,0.8150943396226416,975.0,7390,606060.0,712.7000000000935,0.38011803472290684
27,0,2.098496492272193,3.980926174924071,3.951581698452887,4.802196019132166,1.505247695846869,5.3740392288029515,0.19678499027554633,0.989937106918239,7075.0,9726,606060.0,671.100000000084,0.46115811889881375
27,1,2.098496492272193,3.980926174924071,3.951581698452887,4.802196019132166,1.505247695846869,5.3740392288029515,0.19678499027554633,0.9786163522012579,7050.0,9697,606060.0,672.3000000000843,0.4500384363288853
27,2,2.098496492272193,3.980926174924071,3.951581698452887,4.802196019132166,1.505247695846869,5.3740392288029515,0.19678499027554633,0.9962264150943396,12175.0,9410,606060.0,673.8000000000847,0.3912979368126528
28,0,2.553681419765277,2.614330418592247,2.622258489561375,4.529013177933587,1.5597199660913545,3.975265084158555,0.1594714195477273,1.0,7025.0,2088,157270.7248663567,162.69999999999504,0.6392056973178775
28,1,2.553681419765277,2.614330418592247,2.622258489561375,4.529013177933587,1.5597199660913545,3.975265084158555,0.1594714195477273,1.0,9850.0,3523,249596.42982998292,264.59999999999167,0.5470674507057495
28,2,2.553681419765277,2.614330418592247,2.622258489561375,4.529013177933587,1.5597199660913545,3.975265084158555,0.1594714195477273,0.9949685534591195,6550.0,9640,606060.0,670.0000000000838,0.47440568117892423
29,0,1.5063003055306772,7.1252036162994425,4.30205747100956,3.6195143549335755,1.6178731911201558,4.374145983346176,0.11687634112632235,0.9924528301886792,7425.0,9444,606060.0,671.000000000084,0.45906396066001787
29,1,1.5063003055306772,7.1252036162994425,4.30205747100956,3.6195143549335755,1.6178731911201558,4.374145983346176,0.11687634112632235,1.0,10000.0,5451,357801.8197089434,387.20000000001954,0.5019648561737803
29,2,1.5063003055306772,7.1252036162994425,4.30205747100956,3.6195143549335755,1.6178731911201558,4.374145983346176,0.11687634112632235,0.9949685534591195,5950.0,9071,606060.0,709.7000000000928,0.4847748446379746
30,0,2.497609570189379,2.0385890125531096,4.138134883925544,4.949313703727988,1.3222243317219717,2.5073304467369444,0.14554273563235262,0.9018867924528302,7450.0,8345,606060.0,669.3000000000836,0.3687259998325072
30,1,2.497609570189379,2.0385890125531096,4.138134883925544,4.949313703727988,1.3222243317219717,2.5073304467369444,0.14554273563235262,0.9962264150943396,7625.0,8495,606060.0,670.2000000000838,0.4622717809141924
30,2,2.497609570189379,2.0385890125531096,4.138134883925544,4.949313703727988,1.3222243317219717,2.5073304467369444,0.14554273563235262,1.0,7575.0,2305,185159.1967054566,191.7999999999934,0.6184662085516719
