policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Consensus,closed_33,2,2,0.4342560553633218,inf,inf,inf,242424.00000000003,0.0,1962,704.7000000000917,ALL_DEPLETED
MARL,closed_33,2,0,0.7301038062283737,557.0000000000581,inf,inf,242424.00000000003,1550.0,1600,675.400000000085,ALL_DEPLETED
MARL,closed_33,2,1,0.6885813148788927,151.39999999999569,inf,inf,242424.00000000003,2000.0,1938,685.6000000000873,ALL_DEPLETED
MARL,closed_33,2,2,0.7889273356401384,105.0999999999983,inf,inf,242424.00000000003,1750.0,1802,695.0000000000895,ALL_DEPLETED
Random,closed_33,5,0,0.9757785467128027,92.899999999999,314.8000000000031,inf,606060.0,10275.0,4499,695.6000000000896,ALL_DEPLETED
Random,closed_33,5,1,0.972318339100346,140.6999999999963,313.40000000000276,inf,606060.0,12000.0,4703,693.3000000000891,ALL_DEPLETED
Random,closed_33,5,2,0.8910034602076125,102.99999999999842,422.1000000000275,inf,606060.0,9675.0,4779,694.8000000000894,ALL_DEPLETED
PF,closed_33,5,0,0.986159169550173,46.50000000000039,157.79999999999532,inf,606060.0,3875.0,5433,716.4000000000943,ALL_DEPLETED
PF,closed_33,5,1,0.9913494809688581,41.900000000000325,95.29999999999886,inf,606060.0,3475.0,6982,697.30000000009,ALL_DEPLETED
PF,closed_33,5,2,0.9411764705882353,42.70000000000034,108.09999999999813,inf,606060.0,2525.0,6123,682.2000000000866,ALL_DEPLETED
Consensus,closed_33,5,0,0.8979238754325259,53.900000000000496,211.29999999999228,inf,606060.0,975.0,4022,721.2000000000954,ALL_DEPLETED
Consensus,closed_33,5,1,0.9930795847750865,41.900000000000325,81.69999999999963,inf,606060.0,2875.0,6772,694.9000000000894,ALL_DEPLETED
Consensus,closed_33,5,2,0.8858131487889274,44.50000000000036,117.99999999999757,inf,606060.0,2650.0,5654,710.700000000093,ALL_DEPLETED
MARL,closed_33,5,0,0.7612456747404844,65.00000000000058,inf,inf,606060.0,7375.0,4037,695.2000000000895,ALL_DEPLETED
