trial,seed,attract_gain,drone_repel_gain,drone_repel_range,wall_repel_gain,wall_repel_range,yaw_align_gain,velocity_align_threshold,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
34,0,0.3659961007148546,1.7551559628059519,4.198314489948861,4.085676897463228,1.0816018549160842,7.307695905990535,0.12514300593300207,1.0,13350.0,3387,278442.30878033093,292.69999999999806,0.4891585452077609
34,1,0.3659961007148546,1.7551559628059519,4.198314489948861,4.085676897463228,1.0816018549160842,7.307695905990535,0.12514300593300207,0.9987421383647799,15900.0,7539,606060.0,670.700000000084,0.3428828373260717
34,2,0.3659961007148546,1.7551559628059519,4.198314489948861,4.085676897463228,1.0816018549160842,7.307695905990535,0.12514300593300207,1.0,14975.0,3286,277784.86311148445,295.0999999999986,0.4661983640121395
35,0,3.5106341289712417,7.435732309395345,2.2390863755862975,2.183828195332322,1.5647052159337747,8.519310255799741,0.17482322003294173,0.6264150943396226,3300.0,8492,606060.0,705.7000000000919,0.1487777941015291
35,1,3.5106341289712417,7.435732309395345,2.2390863755862975,2.183828195332322,1.5647052159337747,8.519310255799741,0.17482322003294173,0.9182389937106918,4500.0,6434,606060.0,699.8000000000906,0.43643953520221657
35,2,3.5106341289712417,7.435732309395345,2.2390863755862975,2.183828195332322,1.5647052159337747,8.519310255799741,0.17482322003294173,1.0,6525.0,6382,480297.564002868,526.5000000000512,0.5202695551492704
36,0,1.9794184636823091,3.3501549739406182,1.4123131060886314,3.857064261095509,2.541421908559776,3.0527807985412494,0.02264618282148385,0.9169811320754717,3925.0,10455,606060.0,680.9000000000863,0.43284612564220226
36,1,1.9794184636823091,3.3501549739406182,1.4123131060886314,3.857064261095509,2.541421908559776,3.0527807985412494,0.02264618282148385,0.8050314465408805,2925.0,9655,606060.0,681.7000000000864,0.33508588871477984
36,2,1.9794184636823091,3.3501549739406182,1.4123131060886314,3.857064261095509,2.541421908559776,3.0527807985412494,0.02264618282148385,0.9371069182389937,4950.0,10250,606060.0,677.0000000000854,0.4382729142177261
37,0,2.4994045558988716,2.1809923082160303,4.175921695144805,1.896506032658335,0.8596798324278566,11.209704724874502,0.04145102731970285,0.7949685534591195,4025.0,7790,606060.0,725.4000000000964,0.3122818593809664
37,1,2.4994045558988716,2.1809923082160303,4.175921695144805,1.896506032658335,0.8596798324278566,11.209704724874502,0.04145102731970285,0.8578616352201258,2550.0,5533,606060.0,713.8000000000937,0.40784697872024644
37,2,2.4994045558988716,2.1809923082160303,4.175921695144805,1.896506032658335,0.8596798324278566,11.209704724874502,0.04145102731970285,0.5987421383647799,875.0,9012,606060.0,732.400000000098,0.15614073696974837
38,0,1.3534643046503616,2.2665540447086743,0.8428032992271683,0.5951660735139801,0.6384885229106503,3.746414709358527,0.020142567199163325,0.680503144654088,1900.0,5270,606060.0,733.0000000000981,0.23530924325909755
38,1,1.3534643046503616,2.2665540447086743,0.8428032992271683,0.5951660735139801,0.6384885229106503,3.746414709358527,0.020142567199163325,0.9949685534591195,8300.0,4371,606060.0,722.7000000000958,0.4712116441955687
38,2,1.3534643046503616,2.2665540447086743,0.8428032992271683,0.5951660735139801,0.6384885229106503,3.746414709358527,0.020142567199163325,0.9459119496855346,5150.0,4593,606060.0,717.4000000000946,0.4659393269047857
39,0,2.4872321196105935,8.328217058194323,2.150063147110533,1.9309599362842222,1.7613155925555752,10.750049422346086,0.17171500909621915,0.9987421383647799,5150.0,8752,606060.0,688.700000000088,0.5015147047003123
39,1,2.4872321196105935,8.328217058194323,2.150063147110533,1.9309599362842222,1.7613155925555752,10.750049422346086,0.17171500909621915,0.9509433962264151,5325.0,9182,606060.0,666.0000000000829,0.44894308654960546
39,2,2.4872321196105935,8.328217058194323,2.150063147110533,1.9309599362842222,1.7613155925555752,10.750049422346086,0.17171500909621915,1.0,5975.0,1754,142940.4417426719,146.99999999999594,0.6693099190931897
40,0,0.46085772944733017,2.587231710360027,1.4127008941906614,1.6222440912449532,1.9280816293569318,6.162624257031923,0.019358282786242857,0.9962264150943396,14300.0,9137,606060.0,671.8000000000842,0.35986281635249673
40,1,0.46085772944733017,2.587231710360027,1.4127008941906614,1.6222440912449532,1.9280816293569318,6.162624257031923,0.019358282786242857,1.0,17550.0,5111,339236.3344638903,361.5000000000137,0.39462559409063985
40,2,0.46085772944733017,2.587231710360027,1.4127008941906614,1.6222440912449532,1.9280816293569318,6.162624257031923,0.019358282786242857,0.9974842767295597,12700.0,9138,606060.0,674.5000000000848,0.3852970105889969
41,0,1.6823723123004148,6.523158910252828,0.7778579436474651,4.250563492048519,0.6299046661627606,11.248418690180621,0.028831496900176345,0.9081761006289308,3125.0,5317,606060.0,721.1000000000954,0.4524287102387937
41,1,1.6823723123004148,6.523158910252828,0.7778579436474651,4.250563492048519,0.6299046661627606,11.248418690180621,0.028831496900176345,0.8364779874213837,2900.0,5113,606060.0,725.5000000000964,0.38278747624365683
41,2,1.6823723123004148,6.523158910252828,0.7778579436474651,4.250563492048519,0.6299046661627606,11.248418690180621,0.028831496900176345,0.959748427672956,5650.0,6659,606060.0,715.2000000000941,0.46086170809542926
42,0,3.4212273209116852,10.880511155167596,4.903982198756986,4.109116461231171,2.448693851928322,8.424832759955477,0.1580093073698445,0.9345911949685535,3775.0,9553,606060.0,676.5000000000853,0.4548148025978215
42,1,3.4212273209116852,10.880511155167596,4.903982198756986,4.109116461231171,2.448693851928322,8.424832759955477,0.1580093073698445,0.9974842767295597,6350.0,9987,606060.0,668.6000000000835,0.47925942132141597
42,2,3.4212273209116852,10.880511155167596,4.903982198756986,4.109116461231171,2.448693851928322,8.424832759955477,0.1580093073698445,0.9144654088050315,1850.0,9464,606060.0,680.6000000000862,0.46349767244374585
43,0,0.7978431711286442,6.664782413397829,2.716847489894948,4.359074648551509,1.6569984139837897,5.850894961003535,0.13151702153505093,0.9886792452830189,7875.0,9766,606060.0,672.1000000000843,0.44771335091224373
43,1,0.7978431711286442,6.664782413397829,2.716847489894948,4.359074648551509,1.6569984139837897,5.850894961003535,0.13151702153505093,0.9723270440251572,11125.0,9166,606060.0,685.1000000000872,0.383290398474721
43,2,0.7978431711286442,6.664782413397829,2.716847489894948,4.359074648551509,1.6569984139837897,5.850894961003535,0.13151702153505093,0.9962264150943396,10475.0,9494,606060.0,666.400000000083,0.4167681214538822
44,0,1.2859142747531305,2.107336725970504,2.5460231879116053,2.3760021586769824,1.0814248513221842,5.675118101151281,0.079614565466987,0.9949685534591195,8875.0,7497,606060.0,678.9000000000858,0.4451936016204884
