policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Random,open_33,20,0,1.0,16.09999999999996,34.70000000000022,150.79999999999572,555030.0233321814,23750.0,8019,150.79999999999572,COMPLETED
Random,open_33,20,1,1.0,18.29999999999999,38.50000000000028,159.39999999999523,584723.7948955479,23825.0,8615,159.39999999999523,COMPLETED
Random,open_33,20,2,1.0,14.799999999999963,30.700000000000166,150.79999999999572,553071.3760954705,23825.0,8181,150.79999999999572,COMPLETED
Boustrophedon,open_33,20,0,1.0,14.099999999999966,26.600000000000108,53.800000000000495,206572.95632726513,19650.0,2289,53.800000000000495,COMPLETED
Boustrophedon,open_33,20,1,1.0,13.499999999999968,26.500000000000107,51.20000000000046,196998.13430257747,18100.0,2133,51.20000000000046,COMPLETED
Boustrophedon,open_33,20,2,1.0,14.099999999999966,25.30000000000009,52.60000000000048,200682.10324266646,18050.0,2221,52.60000000000048,COMPLETED
Spiral,open_33,20,0,1.0,6.999999999999991,17.49999999999998,34.900000000000226,139497.12801842904,16075.0,1843,34.900000000000226,COMPLETED
Spiral,open_33,20,1,1.0,7.19999999999999,16.19999999999996,34.30000000000022,137090.54165975936,14450.0,1822,34.30000000000022,COMPLETED
Spiral,open_33,20,2,1.0,6.399999999999993,15.399999999999961,34.70000000000022,139434.77622819925,17950.0,1847,34.70000000000022,COMPLETED
VoronoiPartition,open_33,20,0,1.0,9.799999999999981,18.29999999999999,32.9000000000002,120001.0198117434,8675.0,1006,32.9000000000002,COMPLETED
VoronoiPartition,open_33,20,1,1.0,9.599999999999982,17.999999999999986,31.200000000000173,113221.50641638925,9300.0,948,31.200000000000173,COMPLETED
VoronoiPartition,open_33,20,2,1.0,9.099999999999984,17.999999999999986,33.500000000000206,122362.45240000542,9500.0,1056,33.500000000000206,COMPLETED
GridDecomposition,open_33,20,0,1.0,7.899999999999988,18.699999999999996,36.80000000000025,147447.37483295612,14100.0,2266,36.80000000000025,COMPLETED
GridDecomposition,open_33,20,1,1.0,7.39999999999999,20.000000000000014,41.00000000000031,165271.8451429382,15925.0,2534,41.00000000000031,COMPLETED
GridDecomposition,open_33,20,2,1.0,7.099999999999991,20.000000000000014,39.800000000000296,160135.8283304996,16600.0,2484,39.800000000000296,COMPLETED
STC,open_33,20,0,1.0,8.099999999999987,17.49999999999998,28.700000000000138,113598.41534917662,10725.0,1395,28.700000000000138,COMPLETED
STC,open_33,20,1,1.0,7.599999999999989,16.699999999999967,27.40000000000012,108462.28377595218,9900.0,1276,27.40000000000012,COMPLETED
STC,open_33,20,2,1.0,7.19999999999999,17.199999999999974,31.60000000000018,125385.28712784592,12250.0,1578,31.60000000000018,COMPLETED
Random,partial_33,2,0,0.9257592800899888,204.49999999999267,468.10000000003794,inf,242424.00000000003,9175.0,2859,669.5000000000837,ALL_DEPLETED
Random,partial_33,2,1,0.9111361079865017,176.09999999999428,455.100000000035,inf,242424.00000000003,12150.0,2925,669.2000000000836,ALL_DEPLETED
Random,partial_33,2,2,0.9381327334083239,189.09999999999354,373.3000000000164,inf,242424.00000000003,11150.0,2734,667.6000000000832,ALL_DEPLETED
Boustrophedon,partial_33,2,0,0.8998875140607424,116.89999999999763,213.99999999999213,inf,242424.00000000003,1200.0,1348,705.5000000000919,ALL_DEPLETED
