inertia,cognitive,social,map_label,n_drones,seed,final_coverage,overlap_m2,wasted_visits,energy_used_j,time_to_terminal,score
1.0,3.0,0.0,closed_33,2,1,0.4290657439446367,1475.0,675,242424.00000000003,716.9000000000945,0.0346051793563856
1.0,3.0,0.0,closed_33,5,0,0.6608996539792388,1425.0,2115,606060.0,728.100000000097,0.23276550853719588
1.0,3.0,0.0,closed_33,5,1,0.9550173010380623,4925.0,1923,606060.0,720.3000000000952,0.4752328125546118
1.0,3.0,0.0,closed_33,10,0,0.9844290657439446,6575.0,4586,1212120.0,728.6000000000971,0.43659291304433756
1.0,3.0,0.0,closed_33,10,1,0.9463667820069204,6300.0,6792,1212120.0,725.4000000000964,0.393486484361277
1.0,3.0,0.0,closed_33,20,0,1.0,9500.0,1789,186964.1729111746,49.10000000000043,0.564885494020005
1.0,3.0,0.0,closed_33,20,1,1.0,10125.0,1782,186237.74267069623,49.20000000000043,0.5521702872169668
1.0,3.0,0.25,open_33,2,0,0.8158168574401665,9575.0,3851,242424.00000000003,586.7000000000648,0.30255379431035856
1.0,3.0,0.25,open_33,2,1,0.7679500520291364,7200.0,3992,242424.00000000003,587.7000000000651,0.28040687102371886
1.0,3.0,0.25,open_33,5,0,1.0,19325.0,5293,323334.1584956153,314.400000000003,0.4277259778905996
1.0,3.0,0.25,open_33,5,1,1.0,17800.0,4981,306233.6261982762,297.59999999999917,0.4532647929262021
1.0,3.0,0.25,open_33,10,0,1.0,20200.0,3782,247840.60741136293,120.79999999999741,0.47901269227966503
1.0,3.0,0.25,open_33,10,1,1.0,20575.0,9353,535179.6610759373,259.4999999999905,0.407256782663657
1.0,3.0,0.25,open_33,20,0,1.0,21425.0,4168,262358.6476560994,64.00000000000064,0.47304375015594025
1.0,3.0,0.25,open_33,20,1,1.0,21725.0,3994,256983.76486829342,62.80000000000062,0.47159177148713394
1.0,3.0,0.25,partial_33,2,0,0.6893081761006289,1900.0,3350,242424.00000000003,616.7000000000717,0.2583599609755257
1.0,3.0,0.25,partial_33,2,1,0.9937106918238994,4050.0,2809,242424.00000000003,642.7000000000776,0.5539857973592711
1.0,3.0,0.25,partial_33,5,0,0.9987421383647799,12250.0,6924,606060.0,673.8000000000847,0.40025495139734335
1.0,3.0,0.25,partial_33,5,1,1.0,12025.0,3210,261554.6075316557,264.2999999999916,0.5157038840365336
1.0,3.0,0.25,partial_33,10,0,0.989937106918239,13325.0,12352,1212120.0,686.5000000000875,0.3623299910663327
1.0,3.0,0.25,partial_33,10,1,1.0,14175.0,2486,209647.16554195108,106.09999999999825,0.5337460096391985
1.0,3.0,0.25,partial_33,20,0,1.0,16525.0,3916,293322.2963719275,73.80000000000008,0.48371509411389385
1.0,3.0,0.25,partial_33,20,1,1.0,17475.0,3474,287841.4726493177,73.30000000000011,0.47494372828227327
1.0,3.0,0.25,closed_33,2,0,0.5501730103806228,75.0,791,242424.00000000003,713.4000000000937,0.19019491705520766
1.0,3.0,0.25,closed_33,2,1,0.3304498269896194,600.0,854,242424.00000000003,730.3000000000975,-0.07161882897450189
1.0,3.0,0.25,closed_33,5,0,0.5467128027681661,3975.0,2244,606060.0,725.5000000000964,0.056773656766628294
1.0,3.0,0.25,closed_33,5,1,0.972318339100346,6475.0,3556,606060.0,724.5000000000962,0.434387033865818
1.0,3.0,0.25,closed_33,10,0,0.9636678200692042,8875.0,4327,1212120.0,729.4000000000973,0.36918107947519707
1.0,3.0,0.25,closed_33,10,1,1.0,9250.0,2424,269556.4565885954,144.79999999999606,0.5335977933147741
1.0,3.0,0.25,closed_33,20,0,0.9826989619377162,9900.0,11548,2424240.0,731.9000000000979,0.3467822328537833
1.0,3.0,0.25,closed_33,20,1,1.0,10350.0,2360,324087.3063350278,89.69999999999918,0.5248306272743789
1.0,3.0,0.5,open_33,2,0,0.8043704474505723,8450.0,3862,242424.00000000003,587.300000000065,0.30444327701614304
1.0,3.0,0.5,open_33,2,1,1.0,14500.0,2726,194376.4949816457,474.9000000000395,0.48131614825320124
1.0,3.0,0.5,open_33,5,0,1.0,19000.0,5574,336972.3114797268,329.10000000000633,0.42655162071273167
1.0,3.0,0.5,open_33,5,1,1.0,19375.0,4430,281599.4198353775,276.1999999999943,0.4444279395407613
1.0,3.0,0.5,open_33,10,0,1.0,20625.0,6094,360557.598851494,175.19999999999433,0.4403539200818021
1.0,3.0,0.5,open_33,10,1,1.0,21000.0,3964,255118.1821044155,124.89999999999718,0.46590961026259403
1.0,3.0,0.5,open_33,20,0,1.0,22475.0,6557,391936.10471348977,95.99999999999882,0.43434992066856015
1.0,3.0,0.5,open_33,20,1,1.0,22700.0,5709,352344.15140660945,86.49999999999936,0.43877479363927174
1.0,3.0,0.5,partial_33,2,0,0.8037735849056604,3475.0,3782,242424.00000000003,594.6000000000666,0.350237540763376
1.0,3.0,0.5,partial_33,2,1,1.0,7575.0,2284,191263.21378841228,480.40000000004073,0.5491594795370929
1.0,3.0,0.5,partial_33,5,0,1.0,13725.0,5516,407128.5984448792,414.8000000000258,0.4335889339791765
1.0,3.0,0.5,partial_33,5,1,0.8855345911949686,7525.0,8143,606060.0,635.3000000000759,0.35137774024240176
1.0,3.0,0.5,partial_33,10,0,1.0,16550.0,2808,231987.5381931595,117.19999999999762,0.4887383076006928
1.0,3.0,0.5,partial_33,10,1,0.9119496855345912,12000.0,8475,1212120.0,719.400000000095,0.3100144699662748
1.0,3.0,0.5,partial_33,20,0,1.0,16900.0,5185,369566.98036009027,93.29999999999897,0.4627685489213279
1.0,3.0,0.5,partial_33,20,1,1.0,17225.0,4747,343916.1107791411,86.19999999999938,0.46254331665426235
1.0,3.0,0.5,closed_33,2,0,0.8114186851211073,1275.0,1299,242424.00000000003,697.7000000000901,0.42008510040516955
1.0,3.0,0.5,closed_33,2,1,0.2491349480968858,650.0,2689,242424.00000000003,730.9000000000976,-0.1935554532299275
1.0,3.0,0.5,closed_33,5,0,0.7560553633217993,6825.0,2245,606060.0,716.8000000000944,0.21879684891458887
1.0,3.0,0.5,closed_33,5,1,0.7906574394463668,7000.0,4295,606060.0,730.1000000000975,0.22973528537974905
1.0,3.0,0.5,closed_33,10,0,0.8356401384083045,7400.0,6905,1212120.0,727.900000000097,0.2571753617314735
1.0,3.0,0.5,closed_33,10,1,0.8391003460207612,8875.0,6815,1212120.0,729.8000000000974,0.23033135306231003
1.0,3.0,0.5,closed_33,20,0,0.9982698961937716,11250.0,11723,2424240.0,731.2000000000977,0.33433460864020403
1.0,3.0,0.5,closed_33,20,1,1.0,11725.0,3095,294824.1695091082,78.49999999999982,0.48621713577162445
1.0,5.0,0.0,open_33,2,0,0.850156087408949,5625.0,3920,242424.00000000003,587.9000000000651,0.3872139175504955
1.0,5.0,0.0,open_33,2,1,0.7429760665972945,3475.0,4086,242424.00000000003,587.400000000065,0.29976432246502493
1.0,5.0,0.0,open_33,5,0,0.8740894901144641,9900.0,11183,606060.0,587.400000000065,0.326983644780656
1.0,5.0,0.0,open_33,5,1,1.0,17425.0,5115,312368.8968235856,303.4000000000005,0.45541513665929867
1.0,5.0,0.0,open_33,10,0,1.0,18300.0,7147,410438.9210683862,199.29999999999296,0.4581348203936322
1.0,5.0,0.0,open_33,10,1,0.9521331945889698,17100.0,23355,1212120.0,587.600000000065,0.30547143428200585
1.0,5.0,0.0,open_33,20,0,1.0,19575.0,4210,265252.18051863834,64.6000000000006,0.49551573191070747
1.0,5.0,0.0,open_33,20,1,1.0,19900.0,6871,399259.7340409672,96.89999999999877,0.46453011628371754
1.0,5.0,0.0,partial_33,2,0,0.9484276729559749,1750.0,3003,242424.00000000003,623.3000000000732,0.5377757466286551
1.0,5.0,0.0,partial_33,2,1,0.9471698113207547,3075.0,3070,242424.00000000003,603.6000000000687,0.5153999926517805
1.0,5.0,0.0,partial_33,5,0,0.989937106918239,6475.0,3701,606060.0,717.0000000000945,0.5003637652888485
1.0,5.0,0.0,partial_33,5,1,1.0,8575.0,6466,579053.2418057946,602.8000000000685,0.46540492575944126
1.0,5.0,0.0,partial_33,10,0,0.9949685534591195,13525.0,13434,1212120.0,725.3000000000964,0.36305506368523244
1.0,5.0,0.0,partial_33,10,1,0.9849056603773585,10000.0,10656,1212120.0,723.2000000000959,0.4100528315082299
1.0,5.0,0.0,partial_33,20,0,1.0,14650.0,2852,242900.03619076824,61.1000000000006,0.5297913323004615
1.0,5.0,0.0,partial_33,20,1,1.0,15025.0,2445,205190.6909987484,51.40000000000046,0.5345927007162895
1.0,5.0,0.0,closed_33,2,0,0.5432525951557093,75.0,635,242424.00000000003,722.3000000000957,0.19651343873982166
1.0,5.0,0.0,closed_33,2,1,0.45501730103806226,1225.0,827,242424.00000000003,716.8000000000944,0.05752565174297816
1.0,5.0,0.0,closed_33,5,0,0.745674740484429,2175.0,1625,606060.0,727.5000000000969,0.31896369175578987
1.0,5.0,0.0,closed_33,5,1,0.596885813148789,3175.0,1842,606060.0,734.8000000000985,0.13384951656770197
1.0,5.0,0.0,closed_33,10,0,0.8771626297577855,3075.0,3047,1212120.0,730.2000000000975,0.4116742034847858
1.0,5.0,0.0,closed_33,10,1,0.7837370242214533,5500.0,5102,1212120.0,731.6000000000978,0.24957017501058068
1.0,5.0,0.0,closed_33,20,0,0.9498269896193772,9125.0,13112,2424240.0,731.4000000000977,0.3279923968249586
1.0,5.0,0.0,closed_33,20,1,1.0,9650.0,2391,318908.2993951645,87.4999999999993,0.5390558435944041
1.0,5.0,0.25,open_33,2,0,0.7117585848074922,6350.0,4126,242424.00000000003,588.1000000000652,0.2306828592780726
1.0,5.0,0.25,open_33,2,1,0.899063475546306,10150.0,3913,242424.00000000003,589.6000000000655,0.3821360508485361
1.0,5.0,0.25,open_33,5,0,1.0,16800.0,4410,273315.25020798587,266.5999999999921,0.47875547769158716
1.0,5.0,0.25,open_33,5,1,1.0,14925.0,5276,315545.4259267435,307.20000000000135,0.484650711554751
1.0,5.0,0.25,open_33,10,0,1.0,20125.0,3683,236046.19554639352,115.19999999999773,0.48265050851978636
1.0,5.0,0.25,open_33,10,1,1.0,19200.0,5298,316538.8495125249,154.19999999999553,0.46859049375997325
1.0,5.0,0.25,open_33,20,0,1.0,21175.0,3790,243757.19016115274,59.60000000000058,0.4817460104950008
1.0,5.0,0.25,open_33,20,1,1.0,20600.0,3514,228209.87225180445,55.70000000000052,0.4935950125717607
1.0,5.0,0.25,partial_33,2,0,1.0,8300.0,2088,186606.48784704608,470.00000000003837,0.5462568310130429
1.0,5.0,0.25,partial_33,2,1,0.8477987421383648,725.0,1781,242424.00000000003,717.2000000000945,0.47477342692575375
1.0,5.0,0.25,partial_33,5,0,0.9924528301886792,8550.0,6894,606060.0,682.6000000000867,0.4497600599870496
1.0,5.0,0.25,partial_33,5,1,0.9622641509433962,8325.0,5033,606060.0,700.4000000000907,0.4317419438351835
1.0,5.0,0.25,partial_33,10,0,0.9949685534591195,11800.0,9861,1212120.0,717.4000000000946,0.39468840803904104
1.0,5.0,0.25,partial_33,10,1,0.9974842767295597,13875.0,13132,1212120.0,709.4000000000927,0.3606902506313773
1.0,5.0,0.25,partial_33,20,0,1.0,16675.0,3908,320145.2058758619,81.89999999999962,0.4799388604910107
1.0,5.0,0.25,partial_33,20,1,1.0,13925.0,2366,204883.08106694696,51.700000000000465,0.5530544983402541
1.0,5.0,0.25,closed_33,2,0,0.5449826989619377,0.0,960,242424.00000000003,719.100000000095,0.17465590157631686
1.0,5.0,0.25,closed_33,2,1,0.3079584775086505,425.0,774,242424.00000000003,731.0000000000977,-0.08921705937276875
1.0,5.0,0.25,closed_33,5,0,0.9480968858131488,2400.0,1928,606060.0,728.9000000000972,0.5202228669351107
1.0,5.0,0.25,closed_33,5,1,0.9065743944636678,3300.0,2012,606060.0,730.1000000000975,0.4556052209960497
1.0,5.0,0.25,closed_33,10,0,0.9792387543252595,7300.0,4028,1212120.0,728.9000000000972,0.42019847026452595
1.0,5.0,0.25,closed_33,10,1,0.9896193771626297,6625.0,3259,1212120.0,731.3000000000977,0.45242416250360895
1.0,5.0,0.25,closed_33,20,0,0.9930795847750865,9400.0,6813,2424240.0,732.500000000098,0.3767906534058424
1.0,5.0,0.25,closed_33,20,1,0.9982698961937716,9675.0,10672,2424240.0,733.2000000000982,0.3683484343381678
1.0,5.0,0.5,open_33,2,0,0.8563995837669095,11975.0,3984,242424.00000000003,589.0000000000654,0.31378599776316685
1.0,5.0,0.5,open_33,2,1,0.7242455775234131,8700.0,4092,242424.00000000003,588.3000000000652,0.21477331900684768
1.0,5.0,0.5,open_33,5,0,1.0,17925.0,4528,276085.3050445685,269.6999999999928,0.4628934870058299
1.0,5.0,0.5,open_33,5,1,1.0,19225.0,3967,250830.19951503235,244.99999999999037,0.4586587427690154
1.0,5.0,0.5,open_33,10,0,1.0,20200.0,3687,238536.1853150213,116.69999999999764,0.48136383477056965
1.0,5.0,0.5,open_33,10,1,1.0,18725.0,3142,214907.47675448144,105.59999999999827,0.5108368874116741
1.0,5.0,0.5,open_33,20,0,1.0,20900.0,5032,315920.08029301045,77.29999999999988,0.46830438577398376
1.0,5.0,0.5,open_33,20,1,1.0,22075.0,4769,297584.5302242036,73.10000000000012,0.45693267593141207
1.0,5.0,0.5,partial_33,2,0,1.0,7250.0,2042,176325.06512532115,441.30000000003184,0.5695732584952777
1.0,5.0,0.5,partial_33,2,1,0.7157232704402515,3825.0,2093,242424.00000000003,679.700000000086,0.277667695196153
1.0,5.0,0.5,partial_33,5,0,1.0,11750.0,2814,245075.31964921346,250.79999999999004,0.5303166212044821
1.0,5.0,0.5,partial_33,5,1,1.0,12350.0,2901,283736.3505254192,295.8999999999988,0.5104902286071421
1.0,5.0,0.5,partial_33,10,0,1.0,13875.0,2728,249569.34640165675,127.79999999999701,0.5285236455547626
1.0,5.0,0.5,partial_33,10,1,0.9735849056603774,11300.0,13219,1212120.0,708.3000000000925,0.3751684347714438
1.0,5.0,0.5,partial_33,20,0,1.0,17075.0,3930,303844.66713672085,77.19999999999989,0.4746362452319276
1.0,5.0,0.5,partial_33,20,1,1.0,15150.0,2943,234534.8288799841,59.60000000000058,0.5211505472099031
1.0,5.0,0.5,closed_33,2,0,0.6003460207612457,75.0,1344,242424.00000000003,718.5000000000948,0.2159056892779491
1.0,5.0,0.5,closed_33,2,1,0.23183391003460208,500.0,1217,242424.00000000003,710.2000000000929,-0.19323542075572483
1.0,5.0,0.5,closed_33,5,0,0.5467128027681661,3600.0,1760,606060.0,731.7000000000978,0.07319261377904904
1.0,5.0,0.5,closed_33,5,1,0.39273356401384085,1375.0,1513,606060.0,732.500000000098,-0.04111966219888899
1.0,5.0,0.5,closed_33,10,0,0.9740484429065744,4725.0,5153,1212120.0,734.4000000000984,0.46105574805835836
1.0,5.0,0.5,closed_33,10,1,0.8356401384083045,6900.0,4849,1212120.0,726.8000000000967,0.27511864269412223
1.0,5.0,0.5,closed_33,20,0,1.0,11925.0,2510,250371.38447052706,66.30000000000051,0.4936570184936403
1.0,5.0,0.5,closed_33,20,1,0.9065743944636678,8600.0,7790,2424240.0,731.8000000000978,0.3024911034661546
1.0,8.0,0.0,open_33,2,0,0.5816857440166493,400.0,4195,242424.00000000003,589.3000000000654,0.1675220599111625
1.0,8.0,0.0,open_33,2,1,0.8397502601456815,1375.0,3936,242424.00000000003,589.1000000000654,0.42917984398060294
1.0,8.0,0.0,open_33,5,0,0.9906347554630593,14175.0,11167,606060.0,589.8000000000656,0.392753490120341
1.0,8.0,0.0,open_33,5,1,0.9146722164412071,6700.0,11190,606060.0,589.1000000000654,0.40841428694476056
1.0,8.0,0.0,open_33,10,0,1.0,16550.0,5577,329474.7633493785,160.29999999999518,0.4981738758290207
1.0,8.0,0.0,open_33,10,1,1.0,16950.0,10629,584894.6396544036,284.29999999999615,0.4435203513547137
1.0,8.0,0.0,open_33,20,0,1.0,18775.0,8639,484526.3610353451,117.79999999999758,0.46671823721050437
1.0,8.0,0.0,open_33,20,1,1.0,18800.0,7054,407281.04395739734,98.99999999999865,0.47694740661576746
1.0,8.0,0.0,partial_33,2,0,0.9660377358490566,1175.0,2974,242424.00000000003,619.0000000000722,0.5654287945660735
1.0,8.0,0.0,partial_33,2,1,0.6578616352201258,2275.0,4067,242424.00000000003,595.0000000000667,0.21326057467011952
1.0,8.0,0.0,partial_33,5,0,0.9937106918238994,10100.0,4803,606060.0,706.200000000092,0.43918781375791316
1.0,8.0,0.0,partial_33,5,1,0.9685534591194969,6375.0,6767,606060.0,720.3000000000952,0.45853139883771166
1.0,8.0,0.0,partial_33,10,0,1.0,8425.0,2934,253574.22002516245,129.29999999999694,0.6065707296366992
1.0,8.0,0.0,partial_33,10,1,0.8943396226415095,7925.0,15606,1212120.0,725.2000000000963,0.3433447926170299
1.0,8.0,0.0,partial_33,20,0,0.9849056603773585,12750.0,25613,2424240.0,718.7000000000949,0.35690746136175255
1.0,8.0,0.0,partial_33,20,1,1.0,12425.0,2626,222924.39982258994,56.20000000000053,0.5688866952595888
1.0,8.0,0.0,closed_33,2,0,0.11418685121107267,0.0,1001,242424.00000000003,733.0000000000981,-0.31170089220244396
1.0,8.0,0.0,closed_33,2,1,0.5103806228373703,100.0,912,242424.00000000003,706.7000000000921,0.13718234048659508
1.0,8.0,0.0,closed_33,5,0,0.7923875432525952,1750.0,2247,606060.0,727.1000000000968,0.36240574327661546
1.0,8.0,0.0,closed_33,5,1,0.5588235294117647,550.0,4037,606060.0,732.1000000000979,0.1251851704884149
1.0,8.0,0.0,closed_33,10,0,0.8927335640138409,4475.0,4540,1212120.0,734.1000000000984,0.38599963378252766
1.0,8.0,0.0,closed_33,10,1,0.8996539792387543,5075.0,5510,1212120.0,732.700000000098,0.3757168597611711
1.0,8.0,0.0,closed_33,20,0,0.9965397923875432,6975.0,8809,2424240.0,734.0000000000983,0.4256980195109581
1.0,8.0,0.0,closed_33,20,1,1.0,8150.0,1453,197635.21964094788,54.1000000000005,0.6043967325477986
1.0,8.0,0.25,open_33,2,0,0.6337148803329865,4625.0,4281,242424.00000000003,589.3000000000654,0.16888005776759182
1.0,8.0,0.25,open_33,2,1,0.5972944849115505,3125.0,4293,242424.00000000003,589.1000000000654,0.14920932650805327
1.0,8.0,0.25,open_33,5,0,1.0,14800.0,4676,283506.0244986657,276.2999999999943,0.49876773004846087
1.0,8.0,0.25,open_33,5,1,0.6670135275754423,8600.0,11569,606060.0,589.5000000000655,0.13093033152346376
1.0,8.0,0.25,open_33,10,0,1.0,17775.0,5746,332619.68315353757,161.99999999999508,0.4813914270344641
1.0,8.0,0.25,open_33,10,1,1.0,20025.0,5152,312240.6989393376,152.09999999999565,0.45990103672163624
1.0,8.0,0.25,open_33,20,0,1.0,18700.0,5920,342436.89827673184,83.49999999999953,0.48798766389784687
1.0,8.0,0.25,open_33,20,1,1.0,19025.0,3562,233280.82095616357,57.00000000000054,0.5122761807115749
1.0,8.0,0.25,partial_33,2,0,0.6251572327044025,175.0,1772,242424.00000000003,715.6000000000942,0.2437830461243651
1.0,8.0,0.25,partial_33,2,1,0.630188679245283,375.0,1156,242424.00000000003,705.7000000000919,0.27078995279539564
1.0,8.0,0.25,partial_33,5,0,0.9761006289308176,7225.0,4869,606060.0,689.2000000000882,0.4638396161423719
1.0,8.0,0.25,partial_33,5,1,1.0,8000.0,2296,204055.16243058164,208.09999999999246,0.6077715826486785
1.0,8.0,0.25,partial_33,10,0,1.0,10950.0,2874,252709.56885856856,128.099999999997,0.569606482369283
1.0,8.0,0.25,partial_33,10,1,1.0,11975.0,2399,198040.67268165713,99.8999999999986,0.5703166712009936
1.0,8.0,0.25,partial_33,20,0,1.0,15200.0,3054,250520.1990481778,63.50000000000063,0.5176033408139517
1.0,8.0,0.25,partial_33,20,1,1.0,12125.0,3819,372521.5056211394,98.29999999999869,0.5464755439882626
1.0,8.0,0.25,closed_33,2,0,0.36505190311418684,175.0,924,242424.00000000003,731.3000000000977,-0.027254834213205043
1.0,8.0,0.25,closed_33,2,1,0.4359861591695502,175.0,526,242424.00000000003,725.6000000000964,0.0850807332358822
1.0,8.0,0.25,closed_33,5,0,0.5588235294117647,1475.0,3308,606060.0,729.5000000000973,0.11044311072018467
1.0,8.0,0.25,closed_33,5,1,0.5570934256055363,3575.0,3848,606060.0,728.4000000000971,0.06159299549979394
1.0,8.0,0.25,closed_33,10,0,0.8183391003460208,5125.0,3641,1212120.0,731.8000000000978,0.30198525042815694
1.0,8.0,0.25,closed_33,10,1,0.8615916955017301,2775.0,4533,1212120.0,732.0000000000979,0.3892306798197197
1.0,8.0,0.25,closed_33,20,0,0.9809688581314879,9950.0,9393,2424240.0,732.0000000000979,0.34702833247638776
1.0,8.0,0.25,closed_33,20,1,0.9982698961937716,9700.0,7928,2424240.0,732.600000000098,0.37279410239041144
1.0,8.0,0.5,open_33,2,0,0.6243496357960457,5000.0,4309,242424.00000000003,588.8000000000653,0.15413757346358367
1.0,8.0,0.5,open_33,2,1,0.47658688865764826,3675.0,4437,242424.00000000003,588.8000000000653,0.014322204613450823
1.0,8.0,0.5,open_33,5,0,1.0,17250.0,3144,207794.80569687462,202.79999999999276,0.5053063225261495
1.0,8.0,0.5,open_33,5,1,1.0,16225.0,4130,254432.0745117315,249.09999999999013,0.49338818402371953
1.0,8.0,0.5,open_33,10,0,1.0,17750.0,3450,228566.25952043477,111.99999999999791,0.5164777017457303
1.0,8.0,0.5,open_33,10,1,1.0,17100.0,3682,231177.17843080987,113.29999999999784,0.5210172572930586
1.0,8.0,0.5,open_33,20,0,1.0,19750.0,2791,188639.16576365242,46.60000000000039,0.5189811515171482
1.0,8.0,0.5,open_33,20,1,1.0,20675.0,3018,203502.36492045317,50.10000000000044,0.5021614550315058
1.0,8.0,0.5,partial_33,2,0,0.9484276729559749,800.0,2988,242424.00000000003,618.5000000000721,0.5523567145900072
1.0,8.0,0.5,partial_33,2,1,1.0,5300.0,1931,177564.5280000185,445.0000000000327,0.601691858654577
1.0,8.0,0.5,partial_33,5,0,1.0,11700.0,2321,199898.86318804056,200.5999999999929,0.5522940528363307
1.0,8.0,0.5,partial_33,5,1,0.9635220125786164,10800.0,5998,606060.0,678.5000000000857,0.3900326801031976
1.0,8.0,0.5,partial_33,10,0,0.9987421383647799,14000.0,10161,1212120.0,718.7000000000949,0.36472043532384724
1.0,8.0,0.5,partial_33,10,1,0.9748427672955975,9725.0,10448,1212120.0,725.5000000000964,0.4043222560140143
1.0,8.0,0.5,partial_33,20,0,1.0,14200.0,2839,240600.2247612374,61.0000000000006,0.5369547592344315
1.0,8.0,0.5,partial_33,20,1,1.0,14150.0,3123,275467.61279216176,70.80000000000025,0.5308746936646386
1.0,8.0,0.5,closed_33,2,0,0.12802768166089964,0.0,749,242424.00000000003,729.7000000000974,-0.289442279186947
1.0,8.0,0.5,closed_33,2,1,0.1314878892733564,125.0,686,242424.00000000003,734.2000000000984,-0.28563045103791096
1.0,8.0,0.5,closed_33,5,0,0.5674740484429066,2325.0,2178,606060.0,730.6000000000976,0.11402546997548066
1.0,8.0,0.5,closed_33,5,1,0.8979238754325259,4750.0,1855,606060.0,723.900000000096,0.42044902372135395
1.0,8.0,0.5,closed_33,10,0,0.6401384083044983,3500.0,4046,1212120.0,734.4000000000984,0.14816547356367957
1.0,8.0,0.5,closed_33,10,1,0.9550173010380623,5600.0,4311,1212120.0,731.5000000000978,0.4283629344856448
1.0,8.0,0.5,closed_33,20,0,1.0,9375.0,1658,189422.10551800858,50.50000000000045,0.5716261050501703
1.0,8.0,0.5,closed_33,20,1,0.9740484429065744,7525.0,5896,2424240.0,734.0000000000983,0.39952518351493305
1.5,3.0,0.0,open_33,2,0,0.922996878251821,9575.0,3574,242424.00000000003,588.0000000000651,0.4186397811751641
1.5,3.0,0.0,open_33,2,1,0.9021852237252862,10300.0,3711,242424.00000000003,586.8000000000649,0.38593995745233467
1.5,3.0,0.0,open_33,5,0,0.9302809573361083,14225.0,10313,606060.0,586.7000000000648,0.3321405129094912
1.5,3.0,0.0,open_33,5,1,0.9947970863683663,17075.0,10460,606060.0,586.3000000000648,0.3622598761979604
1.5,3.0,0.0,open_33,10,0,1.0,20675.0,10632,623492.0829848233,301.7000000000001,0.39240033317864637
1.5,3.0,0.0,open_33,10,1,1.0,19925.0,4797,307156.9924445562,148.99999999999582,0.4646632271648622
1.5,3.0,0.0,open_33,20,0,1.0,19700.0,3285,226165.50572289247,55.00000000000051,0.5084297345510103
1.5,3.0,0.0,open_33,20,1,1.0,20625.0,4418,285946.99286238756,69.40000000000033,0.4790154061275315
1.5,3.0,0.0,partial_33,2,0,1.0,4425.0,2766,214995.6561919994,530.6000000000521,0.5720814092475272
1.5,3.0,0.0,partial_33,2,1,0.9735849056603774,675.0,3271,242424.00000000003,607.2000000000695,0.5763559846900566
1.5,3.0,0.0,partial_33,5,0,0.9911949685534591,11550.0,8617,606060.0,637.0000000000763,0.3975464676557029
1.5,3.0,0.0,partial_33,5,1,0.9987421383647799,12450.0,7682,606060.0,634.6000000000757,0.3944760443348242
1.5,3.0,0.0,partial_33,10,0,1.0,16350.0,3376,274632.8571810366,138.5999999999964,0.4776609645417532
1.5,3.0,0.0,partial_33,10,1,1.0,14675.0,5454,419060.76269754814,211.1999999999923,0.46671854845520633
1.5,3.0,0.0,partial_33,20,0,1.0,14975.0,2615,213183.3892262848,53.00000000000048,0.5312014234809613
1.5,3.0,0.0,partial_33,20,1,1.0,17400.0,5406,414559.60527678765,104.29999999999835,0.45111916117896644
1.5,3.0,0.0,closed_33,2,0,0.3875432525951557,0.0,1460,242424.00000000003,702.3000000000911,-0.01699620372577329
1.5,3.0,0.0,closed_33,2,1,0.44982698961937717,625.0,1467,242424.00000000003,720.4000000000952,0.03757179268496577
1.5,3.0,0.0,closed_33,5,0,0.9100346020761245,4050.0,1920,606060.0,719.500000000095,0.4460206040635355
1.5,3.0,0.0,closed_33,5,1,0.9740484429065744,5900.0,2446,606060.0,715.100000000094,0.46324425416560777
1.5,3.0,0.0,closed_33,10,0,1.0,7325.0,2592,367616.8638852807,203.9999999999927,0.5588164708025565
1.5,3.0,0.0,closed_33,10,1,0.9965397923875432,9525.0,4729,1212120.0,727.8000000000969,0.38691752718902783
1.5,3.0,0.0,closed_33,20,0,0.9567474048442907,9725.0,11246,2424240.0,728.000000000097,0.32446035981584276
1.5,3.0,0.0,closed_33,20,1,1.0,11175.0,2167,236036.09551829658,62.80000000000062,0.5170986470700824
1.5,3.0,0.25,open_33,2,0,0.9906347554630593,15025.0,3616,242424.00000000003,589.5000000000655,0.42109513688046707
1.5,3.0,0.25,open_33,2,1,0.9115504682622269,9275.0,3703,242424.00000000003,588.1000000000652,0.40868161014263016
1.5,3.0,0.25,open_33,5,0,0.7700312174817898,11050.0,10571,606060.0,586.4000000000648,0.2072324153821349
1.5,3.0,0.25,open_33,5,1,1.0,19775.0,3563,238249.858629809,231.39999999999114,0.46001356973721463
1.5,3.0,0.25,open_33,10,0,1.0,21000.0,3480,233826.0169003643,113.39999999999783,0.4748266693911663
1.5,3.0,0.25,open_33,10,1,1.0,20900.0,5162,323007.9888279033,156.5999999999954,0.4476147907814906
1.5,3.0,0.25,open_33,20,0,1.0,21725.0,5116,317529.77909112116,77.19999999999989,0.4572417532870094
1.5,3.0,0.25,open_33,20,1,1.0,21475.0,4360,281744.77966669947,68.50000000000038,0.4692360663388827
1.5,3.0,0.25,partial_33,2,0,0.9849056603773585,8200.0,2898,242424.00000000003,625.8000000000737,0.480501811956349
1.5,3.0,0.25,partial_33,2,1,0.9660377358490566,11425.0,3182,242424.00000000003,606.2000000000693,0.4074695751399836
1.5,3.0,0.25,partial_33,5,0,0.9987421383647799,11900.0,6537,606060.0,682.0000000000865,0.40716720900618175
