policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
PSO,closed_33,5,2,0.8823529411764706,28.700000000000138,74.10000000000007,inf,606060.0,2200.0,2835,725.1000000000963,ALL_DEPLETED
GA,closed_33,5,0,1.0,48.300000000000416,130.0999999999969,513.2000000000481,460743.7032247425,8100.0,4999,513.2000000000481,COMPLETED
GA,closed_33,5,1,1.0,40.1000000000003,110.399999999998,515.5000000000487,459747.36881596764,8575.0,4955,515.5000000000487,COMPLETED
GA,closed_33,5,2,0.8460207612456747,35.70000000000024,519.6000000000496,inf,606060.0,7050.0,5912,701.4000000000909,ALL_DEPLETED
ACO,closed_33,5,0,0.9221453287197232,36.00000000000024,83.39999999999954,inf,606060.0,2975.0,5415,716.7000000000944,ALL_DEPLETED
ACO,closed_33,5,1,0.9913494809688581,32.50000000000019,221.5999999999917,inf,606060.0,4450.0,6448,699.5000000000905,ALL_DEPLETED
ACO,closed_33,5,2,0.740484429065744,37.80000000000027,inf,inf,606060.0,4150.0,6677,697.10000000009,ALL_DEPLETED
SA,closed_33,5,0,0.42560553633217996,inf,inf,inf,606060.0,1750.0,4399,719.7000000000951,ALL_DEPLETED
SA,closed_33,5,1,0.8512110726643599,45.400000000000375,103.99999999999837,inf,606060.0,3050.0,5151,716.2000000000943,ALL_DEPLETED
SA,closed_33,5,2,0.5484429065743944,53.40000000000049,inf,inf,606060.0,2250.0,6501,708.2000000000925,ALL_DEPLETED
GWO,closed_33,5,0,0.8373702422145328,146.89999999999594,294.1999999999984,inf,606060.0,8650.0,4464,709.2000000000927,ALL_DEPLETED
GWO,closed_33,5,1,0.5173010380622838,143.9999999999961,inf,inf,606060.0,5325.0,5455,722.6000000000957,ALL_DEPLETED
GWO,closed_33,5,2,0.9117647058823529,200.89999999999287,296.3999999999989,inf,606060.0,10800.0,4281,706.4000000000921,ALL_DEPLETED
Random,closed_33,10,0,0.9948096885813149,40.0000000000003,120.8999999999974,inf,1212120.0,13750.0,10154,692.4000000000889,ALL_DEPLETED
Random,closed_33,10,1,1.0,49.30000000000043,120.9999999999974,617.0000000000717,1084102.4187606676,13700.0,8854,617.0000000000717,COMPLETED
Random,closed_33,10,2,0.9826989619377162,43.70000000000035,126.69999999999708,inf,1212120.0,13350.0,9840,695.9000000000897,ALL_DEPLETED
PSO,closed_33,10,0,0.986159169550173,14.999999999999963,44.20000000000036,inf,1212120.0,6625.0,3710,722.8000000000958,ALL_DEPLETED
PSO,closed_33,10,1,0.9186851211072664,19.300000000000004,110.09999999999802,inf,1212120.0,5850.0,6855,732.0000000000979,ALL_DEPLETED
PSO,closed_33,10,2,0.9653979238754326,13.599999999999968,36.200000000000244,inf,1212120.0,6950.0,5178,728.5000000000971,ALL_DEPLETED
GA,closed_33,10,0,1.0,19.300000000000004,56.90000000000054,205.8999999999926,375936.93928508926,10000.0,4354,205.8999999999926,COMPLETED
GA,closed_33,10,1,1.0,20.200000000000017,66.20000000000051,239.99999999999065,436545.07986688917,10500.0,4989,239.99999999999065,COMPLETED
GA,closed_33,10,2,0.9757785467128027,18.29999999999999,84.99999999999945,inf,1212120.0,10500.0,12185,706.6000000000921,ALL_DEPLETED
ACO,closed_33,10,0,0.9204152249134948,15.99999999999996,47.1000000000004,inf,1212120.0,6925.0,10598,722.0000000000956,ALL_DEPLETED
